Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_99,output_part_99_i,2,112,8192,28672
node_100,act_2_part_100_o,1,16384,448,229376
node_100,output_part_100_i,2,112,8192,28672
node_101,act_2_part_101_o,1,16384,448,229376
node_101,output_part_101_i,2,112,8192,28672
node_102,act_2_part_102_o,1,16384,448,229376
node_102,output_part_102_i,2,112,8192,28672
node_103,act_2_part_103_o,1,16384,448,229376
node_103,output_part_103_i,2,112,8192,28672
node_104,act_2_part_104_o,1,16384,448,229376
node_104,output_part_104_i,2,112,8192,28672
node_105,act_2_part_105_o,1,16384,448,229376
node_105,output_part_105_i,2,112,8192,28672
node_106,act_2_part_106_o,1,16384,448,229376
node_106,output_part_106_i,2,112,8192,28672
node_107,act_2_part_107_o,1,16384,448,229376
node_107,output_part_107_i,2,112,8192,28672
node_108,act_2_part_108_o,1,16384,448,229376
node_108,output_part_108_i,2,112,8192,28672
node_109,act_2_part_109_o,1,16384,448,229376
node_109,output_part_109_i,2,112,8192,28672
node_110,act_2_part_110_o,1,16384,448,229376
node_110,output_part_110_i,2,112,8192,28672
node_111,act_2_part_111_o,1,16384,448,229376
node_111,output_part_111_i,2,112,8192,28672
node_112,act_2_part_112_o,1,16384,448,229376
node_112,output_part_112_i,2,112,8192,28672
node_113,act_2_part_113_o,1,16384,448,229376
node_113,output_part_113_i,2,112,8192,28672
node_114,act_2_part_114_o,1,16384,448,229376
node_114,output_part_114_i,2,112,8192,28672
node_115,act_2_part_115_o,1,16384,448,229376
node_115,output_part_115_i,2,112,8192,28672
node_116,act_2_part_116_o,1,16384,448,229376
node_116,output_part_116_i,2,112,8192,28672
node_117,act_2_part_117_o,1,16384,448,229376
node_117,output_part_117_i,2,112,8192,28672
node_118,act_2_part_118_o,1,16384,448,229376
node_118,output_part_118_i,2,112,8192,28672
node_119,act_2_part_119_o,1,16384,448,229376
node_119,output_part_119_i,2,112,8192,28672
node_120,act_2_part_120_o,1,16384,448,229376
node_120,output_part_120_i,2,112,8192,28672
node_121,act_2_part_121_o,1,16384,448,229376
node_121,output_part_121_i,2,112,8192,28672
node_122,act_2_part_122_o,1,16384,448,229376
node_122,output_part_122_i,2,112,8192,28672
node_123,act_2_part_123_o,1,16384,448,229376
node_123,output_part_123_i,2,112,8192,28672
node_124,act_2_part_124_o,1,16384,448,229376
node_124,output_part_124_i,2,112,8192,28672
node_125,act_2_part_125_o,1,16384,448,229376
node_125,output_part_125_i,2,112,8192,28672
node_126,act_2_part_126_o,1,16384,448,229376
node_126,output_part_126_i,2,112,8192,28672
node_127,act_2_part_127_o,1,16384,448,229376
node_127,output_part_127_i,2,112,8192,28672
node_128,act_2_part_128_o,1,16384,448,229376
node_128,output_part_128_i,2,112,8192,28672
node_129,act_2_part_129_o,1,16384,448,229376
node_129,output_part_129_i,2,112,8192,28672
node_130,act_2_part_130_o,1,16384,448,229376
node_130,output_part_130_i,2,112,8192,28672
node_131,act_2_part_131_o,1,16384,448,229376
node_131,output_part_131_i,2,112,8192,28672
node_132,act_2_part_132_o,1,16384,448,229376
node_132,output_part_132_i,2,112,8192,28672
node_133,act_2_part_133_o,1,16384,448,229376
node_133,output_part_133_i,2,112,8192,28672
node_134,act_2_part_134_o,1,16384,448,229376
node_134,output_part_134_i,2,112,8192,28672
node_135,act_2_part_135_o,1,16384,448,229376
node_135,output_part_135_i,2,112,8192,28672
node_136,act_2_part_136_o,1,16384,448,229376
node_136,output_part_136_i,2,112,8192,28672
node_137,act_2_part_137_o,1,16384,448,229376
node_137,output_part_137_i,2,112,8192,28672
node_138,act_2_part_138_o,1,16384,448,229376
node_138,output_part_138_i,2,112,8192,28672
node_139,act_2_part_139_o,1,16384,448,229376
node_139,output_part_139_i,2,112,8192,28672
node_140,act_2_part_140_o,1,16384,448,229376
node_140,output_part_140_i,2,112,8192,28672
node_141,act_2_part_141_o,1,16384,448,229376
node_141,output_part_141_i,2,112,8192,28672
node_142,act_2_part_142_o,1,16384,448,229376
node_142,output_part_142_i,2,112,8192,28672
node_143,act_2_part_143_o,1,16384,448,229376
node_143,output_part_143_i,2,112,8192,28672
node_144,act_2_part_144_o,1,16384,448,229376
node_144,output_part_144_i,2,112,8192,28672
node_145,act_2_part_145_o,1,16384,448,229376
node_145,output_part_145_i,2,112,8192,28672
node_146,act_2_part_146_o,1,16384,448,229376
node_146,output_part_146_i,2,112,8192,28672
node_147,act_2_part_147_o,1,16384,448,229376
node_147,output_part_147_i,2,112,8192,28672
node_148,act_2_part_148_o,1,16384,448,229376
node_148,output_part_148_i,2,112,8192,28672
node_149,act_2_part_149_o,1,16384,448,229376
node_149,output_part_149_i,2,112,8192,28672
node_150,act_2_part_150_o,1,16384,448,229376
node_150,output_part_150_i,2,112,8192,28672
node_151,act_2_part_151_o,1,16384,448,229376
node_151,output_part_151_i,2,112,8192,28672
node_152,act_2_part_152_o,1,16384,448,229376
node_152,output_part_152_i,2,112,8192,28672
node_153,act_2_part_153_o,1,16384,448,229376
node_153,output_part_153_i,2,112,8192,28672
node_154,act_2_part_154_o,1,16384,448,229376
node_154,output_part_154_i,2,112,8192,28672
node_155,act_2_part_155_o,1,16384,448,229376
node_155,output_part_155_i,2,112,8192,28672
node_156,act_2_part_156_o,1,16384,448,229376
node_156,output_part_156_i,2,112,8192,28672
node_157,act_2_part_157_o,1,16384,448,229376
node_157,output_part_157_i,2,112,8192,28672
node_158,act_2_part_158_o,1,16384,448,229376
node_158,output_part_158_i,2,112,8192,28672
node_159,act_2_part_159_o,1,16384,448,229376
node_159,output_part_159_i,2,112,8192,28672
node_160,act_2_part_160_o,1,16384,448,229376
node_160,output_part_160_i,2,112,8192,28672
node_161,act_2_part_161_o,1,16384,448,229376
node_161,output_part_161_i,2,112,8192,28672
node_162,act_2_part_162_o,1,16384,448,229376
node_162,output_part_162_i,2,112,8192,28672
node_163,act_2_part_163_o,1,16384,448,229376
node_163,output_part_163_i,2,112,8192,28672
node_164,act_2_part_164_o,1,16384,448,229376
node_164,output_part_164_i,2,112,8192,28672
node_165,act_2_part_165_o,1,16384,448,229376
node_165,output_part_165_i,2,112,8192,28672
node_166,act_2_part_166_o,1,16384,448,229376
node_166,output_part_166_i,2,112,8192,28672
node_167,act_2_part_167_o,1,16384,448,229376
node_167,output_part_167_i,2,112,8192,28672
node_168,act_2_part_168_o,1,16384,448,229376
node_168,output_part_168_i,2,112,8192,28672
node_169,act_2_part_169_o,1,16384,448,229376
node_169,output_part_169_i,2,112,8192,28672
node_170,act_2_part_170_o,1,16384,448,229376
node_170,output_part_170_i,2,112,8192,28672
node_171,act_2_part_171_o,1,16384,448,229376
node_171,output_part_171_i,2,112,8192,28672
node_172,act_2_part_172_o,1,16384,448,229376
node_172,output_part_172_i,2,112,8192,28672
node_173,act_2_part_173_o,1,16384,448,229376
node_173,output_part_173_i,2,112,8192,28672
node_174,act_2_part_174_o,1,16384,448,229376
node_174,output_part_174_i,2,112,8192,28672
node_175,act_2_part_175_o,1,16384,448,229376
node_175,output_part_175_i,2,112,8192,28672
node_176,act_2_part_176_o,1,16384,448,229376
node_176,output_part_176_i,2,112,8192,28672
node_177,act_2_part_177_o,1,16384,448,229376
node_177,output_part_177_i,2,112,8192,28672
node_178,act_2_part_178_o,1,16384,448,229376
node_178,output_part_178_i,2,112,8192,28672
node_179,act_2_part_179_o,1,16384,448,229376
node_179,output_part_179_i,2,112,8192,28672
node_180,act_2_part_180_o,1,16384,448,229376
node_180,output_part_180_i,2,112,8192,28672
node_181,act_2_part_181_o,1,16384,448,229376
node_181,output_part_181_i,2,112,8192,28672
node_182,act_2_part_182_o,1,16384,448,229376
node_182,output_part_182_i,2,112,8192,28672
node_183,act_2_part_183_o,1,16384,448,229376
node_183,output_part_183_i,2,112,8192,28672
node_184,act_2_part_184_o,1,16384,448,229376
node_184,output_part_184_i,2,112,8192,28672
node_185,act_2_part_185_o,1,16384,448,229376
node_185,output_part_185_i,2,112,8192,28672
node_186,act_2_part_186_o,1,16384,448,229376
node_186,output_part_186_i,2,112,8192,28672
node_187,act_2_part_187_o,1,16384,448,229376
node_187,output_part_187_i,2,112,8192,28672
node_188,act_2_part_188_o,1,16384,448,229376
node_188,output_part_188_i,2,112,8192,28672
node_189,act_2_part_189_o,1,16384,448,229376
node_189,output_part_189_i,2,112,8192,28672
node_190,act_2_part_190_o,1,16384,448,229376
node_190,output_part_190_i,2,112,8192,28672
node_191,act_2_part_191_o,1,16384,448,229376
node_191,output_part_191_i,2,112,8192,28672
node_192,act_2_part_192_o,1,16384,448,229376
node_192,output_part_192_i,2,112,8192,28672
node_193,act_2_part_193_o,1,16384,448,229376
node_193,output_part_193_i,2,112,8192,28672
node_194,act_2_part_194_o,1,16384,448,229376
node_194,output_part_194_i,2,112,8192,28672
node_195,act_2_part_195_o,1,16384,448,229376
node_195,output_part_195_i,2,112,8192,28672
node_196,act_2_part_196_o,1,16384,448,229376
node_196,output_part_196_i,2,112,8192,28672
node_197,act_2_part_197_o,1,16384,448,229376
node_197,output_part_197_i,2,112,8192,28672
node_198,act_2_part_198_o,1,16384,448,229376
node_198,output_part_198_i,2,112,8192,28672
node_199,act_2_part_199_o,1,16384,448,229376
node_199,output_part_199_i,2,112,8192,28672
node_200,act_2_part_200_o,1,16384,448,229376
node_200,output_part_200_i,2,112,8192,28672
node_201,act_2_part_201_o,1,16384,448,229376
node_201,output_part_201_i,2,112,8192,28672
node_202,act_2_part_202_o,1,16384,448,229376
node_202,output_part_202_i,2,112,8192,28672
node_203,act_2_part_203_o,1,16384,448,229376
node_203,output_part_203_i,2,112,8192,28672
node_204,act_2_part_204_o,1,16384,448,229376
node_204,output_part_204_i,2,112,8192,28672
node_205,act_2_part_205_o,1,16384,448,229376
node_205,output_part_205_i,2,112,8192,28672
node_206,act_2_part_206_o,1,16384,448,229376
node_206,output_part_206_i,2,112,8192,28672
node_207,act_2_part_207_o,1,16384,448,229376
node_207,output_part_207_i,2,112,8192,28672
node_208,act_2_part_208_o,1,16384,448,229376
node_208,output_part_208_i,2,112,8192,28672
node_209,act_2_part_209_o,1,16384,448,229376
node_209,output_part_209_i,2,112,8192,28672
node_210,act_2_part_210_o,1,16384,448,229376
node_210,output_part_210_i,2,112,8192,28672
node_211,act_2_part_211_o,1,16384,448,229376
node_211,output_part_211_i,2,112,8192,28672
node_212,act_2_part_212_o,1,16384,448,229376
node_212,output_part_212_i,2,112,8192,28672
node_213,act_2_part_213_o,1,16384,448,229376
node_213,output_part_213_i,2,112,8192,28672
node_214,act_2_part_214_o,1,16384,448,229376
node_214,output_part_214_i,2,112,8192,28672
node_215,act_2_part_215_o,1,16384,448,229376
node_215,output_part_215_i,2,112,8192,28672
node_216,act_2_part_216_o,1,16384,448,229376
node_216,output_part_216_i,2,112,8192,28672
node_217,act_2_part_217_o,1,16384,448,229376
node_217,output_part_217_i,2,112,8192,28672
node_218,act_2_part_218_o,1,16384,448,229376
node_218,output_part_218_i,2,112,8192,28672
node_219,act_2_part_219_o,1,16384,448,229376
node_219,output_part_219_i,2,112,8192,28672
node_220,act_2_part_220_o,1,16384,448,229376
node_220,output_part_220_i,2,112,8192,28672
node_221,act_2_part_221_o,1,16384,448,229376
node_221,output_part_221_i,2,112,8192,28672
node_222,act_2_part_222_o,1,16384,448,229376
node_222,output_part_222_i,2,112,8192,28672
node_223,act_2_part_223_o,1,16384,448,229376
node_223,output_part_223_i,2,112,8192,28672
node_224,act_2_part_224_o,1,16384,448,229376
node_224,output_part_224_i,2,112,8192,28672
node_225,act_2_part_225_o,1,16384,448,229376
node_225,output_part_225_i,2,112,8192,28672
node_226,act_2_part_226_o,1,16384,448,229376
node_226,output_part_226_i,2,112,8192,28672
node_227,act_2_part_227_o,1,16384,448,229376
node_227,output_part_227_i,2,112,8192,28672
node_228,act_2_part_228_o,1,16384,448,229376
node_228,output_part_228_i,2,112,8192,28672
node_229,act_2_part_229_o,1,16384,448,229376
node_229,output_part_229_i,2,112,8192,28672
node_230,act_2_part_230_o,1,16384,448,229376
node_230,output_part_230_i,2,112,8192,28672
node_231,act_2_part_231_o,1,16384,448,229376
node_231,output_part_231_i,2,112,8192,28672
node_232,act_2_part_232_o,1,16384,448,229376
node_232,output_part_232_i,2,112,8192,28672
node_233,act_2_part_233_o,1,16384,448,229376
node_233,output_part_233_i,2,112,8192,28672
node_234,act_2_part_234_o,1,16384,448,229376
node_234,output_part_234_i,2,112,8192,28672
node_235,act_2_part_235_o,1,16384,448,229376
node_235,output_part_235_i,2,112,8192,28672
node_236,act_2_part_236_o,1,16384,448,229376
node_236,output_part_236_i,2,112,8192,28672
node_237,act_2_part_237_o,1,16384,448,229376
node_237,output_part_237_i,2,112,8192,28672
node_238,act_2_part_238_o,1,16384,448,229376
node_238,output_part_238_i,2,112,8192,28672
node_239,act_2_part_239_o,1,16384,448,229376
node_239,output_part_239_i,2,112,8192,28672
node_240,act_2_part_240_o,1,16384,448,229376
node_240,output_part_240_i,2,112,8192,28672
node_241,act_2_part_241_o,1,16384,448,229376
node_241,output_part_241_i,2,112,8192,28672
node_242,act_2_part_242_o,1,16384,448,229376
node_242,output_part_242_i,2,112,8192,28672
node_243,act_2_part_243_o,1,16384,448,229376
node_243,output_part_243_i,2,112,8192,28672
node_244,act_2_part_244_o,1,16384,448,229376
node_244,output_part_244_i,2,112,8192,28672
node_245,act_2_part_245_o,1,16384,448,229376
node_245,output_part_245_i,2,112,8192,28672
node_246,act_2_part_246_o,1,16384,448,229376
node_246,output_part_246_i,2,112,8192,28672
node_247,act_2_part_247_o,1,16384,448,229376
node_247,output_part_247_i,2,112,8192,28672
node_248,act_2_part_248_o,1,16384,448,229376
node_248,output_part_248_i,2,112,8192,28672
node_249,act_2_part_249_o,1,16384,448,229376
node_249,output_part_249_i,2,112,8192,28672
node_250,act_2_part_250_o,1,16384,448,229376
node_250,output_part_250_i,2,112,8192,28672
node_251,act_2_part_251_o,1,16384,448,229376
node_251,output_part_251_i,2,112,8192,28672
node_252,act_2_part_252_o,1,16384,448,229376
node_252,output_part_252_i,2,112,8192,28672
node_253,act_2_part_253_o,1,16384,448,229376
node_253,output_part_253_i,2,112,8192,28672
node_254,act_2_part_254_o,1,16384,448,229376
node_254,output_part_254_i,2,112,8192,28672
node_255,act_2_part_255_o,1,16384,448,229376
node_255,output_part_255_i,2,112,8192,28672
node_256,act_2_part_256_o,1,16384,448,229376
node_256,output_part_256_i,2,112,8192,28672
node_257,act_2_part_257_o,1,16384,448,229376
node_257,output_part_257_i,2,112,8192,28672
node_258,act_2_part_258_o,1,16384,448,229376
node_258,output_part_258_i,2,112,8192,28672
node_259,act_2_part_259_o,1,16384,448,229376
node_259,output_part_259_i,2,112,8192,28672
node_260,act_2_part_260_o,1,16384,448,229376
node_260,output_part_260_i,2,112,8192,28672
node_261,act_2_part_261_o,1,16384,448,229376
node_261,output_part_261_i,2,112,8192,28672
node_262,act_2_part_262_o,1,16384,448,229376
node_262,output_part_262_i,2,112,8192,28672
node_263,act_2_part_263_o,1,16384,448,229376
node_263,output_part_263_i,2,112,8192,28672
node_264,act_2_part_264_o,1,16384,448,229376
node_264,output_part_264_i,2,112,8192,28672
node_265,act_2_part_265_o,1,16384,448,229376
node_265,output_part_265_i,2,112,8192,28672
node_266,act_2_part_266_o,1,16384,448,229376
node_266,output_part_266_i,2,112,8192,28672
node_267,act_2_part_267_o,1,16384,448,229376
node_267,output_part_267_i,2,112,8192,28672
node_268,act_2_part_268_o,1,16384,448,229376
node_268,output_part_268_i,2,112,8192,28672
node_269,act_2_part_269_o,1,16384,448,229376
node_269,output_part_269_i,2,112,8192,28672
node_270,act_2_part_270_o,1,16384,448,229376
node_270,output_part_270_i,2,112,8192,28672
node_271,act_2_part_271_o,1,16384,448,229376
node_271,output_part_271_i,2,112,8192,28672
node_272,act_2_part_272_o,1,16384,448,229376
node_272,output_part_272_i,2,112,8192,28672
node_273,act_2_part_273_o,1,16384,448,229376
node_273,output_part_273_i,2,112,8192,28672
node_274,act_2_part_274_o,1,16384,448,229376
node_274,output_part_274_i,2,112,8192,28672
node_275,act_2_part_275_o,1,16384,448,229376
node_275,output_part_275_i,2,112,8192,28672
node_276,act_2_part_276_o,1,16384,448,229376
node_276,output_part_276_i,2,112,8192,28672
node_277,act_2_part_277_o,1,16384,448,229376
node_277,output_part_277_i,2,112,8192,28672
node_278,act_2_part_278_o,1,16384,448,229376
node_278,output_part_278_i,2,112,8192,28672
node_279,act_2_part_279_o,1,16384,448,229376
node_279,output_part_279_i,2,112,8192,28672
node_280,act_2_part_280_o,1,16384,448,229376
node_280,output_part_280_i,2,112,8192,28672
node_281,act_2_part_281_o,1,16384,448,229376
node_281,output_part_281_i,2,112,8192,28672
node_282,act_2_part_282_o,1,16384,448,229376
node_282,output_part_282_i,2,112,8192,28672
node_283,act_2_part_283_o,1,16384,448,229376
node_283,output_part_283_i,2,112,8192,28672
node_284,act_2_part_284_o,1,16384,448,229376
node_284,output_part_284_i,2,112,8192,28672
node_285,act_2_part_285_o,1,16384,448,229376
node_285,output_part_285_i,2,112,8192,28672
node_286,act_2_part_286_o,1,16384,448,229376
node_286,output_part_286_i,2,112,8192,28672
node_287,act_2_part_287_o,1,16384,448,229376
node_287,output_part_287_i,2,112,8192,28672
node_288,act_2_part_288_o,1,16384,448,229376
node_288,output_part_288_i,2,112,8192,28672
node_289,act_2_part_289_o,1,16384,448,229376
node_289,output_part_289_i,2,112,8192,28672
node_290,act_2_part_290_o,1,16384,448,229376
node_290,output_part_290_i,2,112,8192,28672
node_291,act_2_part_291_o,1,16384,448,229376
node_291,output_part_291_i,2,112,8192,28672
node_292,act_2_part_292_o,1,16384,448,229376
node_292,output_part_292_i,2,112,8192,28672
node_293,act_2_part_293_o,1,16384,448,229376
node_293,output_part_293_i,2,112,8192,28672
node_294,act_2_part_294_o,1,16384,448,229376
node_294,output_part_294_i,2,112,8192,28672
node_295,act_2_part_295_o,1,16384,448,229376
node_295,output_part_295_i,2,112,8192,28672
node_296,act_2_part_296_o,1,16384,448,229376
node_296,output_part_296_i,2,112,8192,28672
node_297,act_2_part_297_o,1,16384,448,229376
node_297,output_part_297_i,2,112,8192,28672
node_298,act_2_part_298_o,1,16384,448,229376
node_298,output_part_298_i,2,112,8192,28672
node_299,act_2_part_299_o,1,16384,448,229376
node_299,output_part_299_i,2,112,8192,28672
node_300,act_2_part_300_o,1,16384,448,229376
node_300,output_part_300_i,2,112,8192,28672
node_301,act_2_part_301_o,1,16384,448,229376
node_301,output_part_301_i,2,112,8192,28672
node_302,act_2_part_302_o,1,16384,448,229376
node_302,output_part_302_i,2,112,8192,28672
node_303,act_2_part_303_o,1,16384,448,229376
node_303,output_part_303_i,2,112,8192,28672
